"campaignid","sample","family","genus","species","maxn"
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Carangidae","Gnathanodon","speciosus",1
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Nemipteridae","Nemipterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",7.08,"Tetraodontidae","Lagocephalus","sceleratus",7
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Labridae","Bodianus","solatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Lethrinidae","Gymnocranius","euanus",3
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Lethrinidae","Gymnocranius","grandoculis",7
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Lethrinidae","Lethrinus","miniatus",3
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Mullidae","Parupeneus","heptacanthus",4
"2019-08-Ningaloo_stereo-BRUVS",8.01,"Serranidae","Epinephelus","areolatus",3
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Balistidae","Pseudobalistes","flavimarginatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Caesionidae","Caesio","teres",22
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Caesionidae","Pterocaesio","digramma",33
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Carangidae","Seriola","dumerili",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Carcharhinidae","Galeocerdo","cuvier",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Chaetodontidae","Chaetodon","assarius",2
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Echeneidae","Echeneis","naucrates",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Labridae","Bodianus","bilunulatus",3
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Labridae","Bodianus","solatus",5
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Labridae","Coris","caudimacula",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Labridae","Labroides","dimidiatus",2
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Labridae","Pseudojuloides","sp1",2
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Labridae","Suezichthys","cyanolaemus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Lethrinidae","Lethrinus","miniatus",3
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Lethrinidae","Lethrinus","ravus",10
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Mullidae","Parupeneus","chrysopleuron",5
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Mullidae","Parupeneus","cyclostomus",2
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Mullidae","Parupeneus","indicus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Mullidae","Parupeneus","spilurus",3
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Pinguipedidae","Parapercis","nebulosa",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Pomacanthidae","Chaetodontoplus","personifer",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Pomacanthidae","Genicanthus","lamarck",2
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Pomacanthidae","Pomacanthus","semicirculatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Pomacentridae","Pristotis","obtusirostris",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Scaridae","Scarus","ghobban",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Scaridae","Scarus","sp3",2
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Serranidae","Epinephelus","tukula",1
"2019-08-Ningaloo_stereo-BRUVS",8.02,"Serranidae","Variola","louti",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Balistidae","Pseudobalistes","flavimarginatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Blenniidae","Unknown","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Carangidae","Gnathanodon","speciosus",11
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Lethrinidae","Gymnocranius","grandoculis",4
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Lethrinidae","Lethrinus","olivaceus",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Lutjanidae","Lutjanus","sebae",3
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Nemipteridae","Pentapodus","nagasakiensis",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Pomacanthidae","Chaetodontoplus","personifer",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Sphyrnidae","Sphyrna","mokarran",1
"2019-08-Ningaloo_stereo-BRUVS",8.05,"Veliferidae","Velifer","hypselopterus",4
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Carangidae","Carangoides","gymnostethus",4
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Carangidae","Decapterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Echeneidae","Echeneis","naucrates",1
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Lethrinidae","Gymnocranius","grandoculis",6
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Lutjanidae","Aprion","virescens",1
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Sphyrnidae","Sphyrna","mokarran",1
"2019-08-Ningaloo_stereo-BRUVS",8.06,"Tetraodontidae","Lagocephalus","sceleratus",3
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Balistidae","Pseudobalistes","fuscus",1
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Carangidae","Carangoides","gymnostethus",5
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Carangidae","Decapterus","spp",4
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Carangidae","Gnathanodon","speciosus",11
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Lethrinidae","Gymnocranius","grandoculis",5
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Lethrinidae","Lethrinus","nebulosus",2
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Lethrinidae","Lethrinus","punctulatus",2
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",17
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Lutjanidae","Lutjanus","sebae",3
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Malacanthidae","Malacanthus","brevirostris",2
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Triakidae","Hemitriakis","falcata",1
"2019-08-Ningaloo_stereo-BRUVS",8.07,"Veliferidae","Velifer","hypselopterus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Balistidae","Pseudobalistes","fuscus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Carangidae","Decapterus","spp",6
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Labridae","Bodianus","solatus",2
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Labridae","Choerodon","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Labridae","Choerodon","zamboangae",3
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Lethrinidae","Lethrinus","miniatus",7
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Lethrinidae","Lethrinus","olivaceus",3
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Lethrinidae","Lethrinus","ravus",2
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Lutjanidae","Pristipomoides","typus",2
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Mullidae","Parupeneus","chrysopleuron",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Mullidae","Parupeneus","spilurus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Pinguipedidae","Parapercis","nebulosa",2
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Pomacanthidae","Chaetodontoplus","personifer",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Scaridae","Scarus","ghobban",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Serranidae","Epinephelus","areolatus",1
"2019-08-Ningaloo_stereo-BRUVS",8.12,"Serranidae","Epinephelus","rivulatus",1
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Carangidae","Decapterus","spp",10
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Carangidae","Seriola","dumerili",3
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Carcharhinidae","Loxodon","macrorhinus",2
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Echeneidae","Echeneis","naucrates",2
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Labridae","Choerodon","zamboangae",1
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Labridae","Unknown","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Lethrinidae","Lethrinus","miniatus",6
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Lutjanidae","Pristipomoides","typus",1
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Nemipteridae","Pentapodus","nagasakiensis",3
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Pinguipedidae","Parapercis","nebulosa",4
"2019-08-Ningaloo_stereo-BRUVS",9.01,"Priacanthidae","Priacanthus","hamrur",1
"2019-08-Ningaloo_stereo-BRUVS",9.02,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",9.02,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",9.02,"Lutjanidae","Pristipomoides","multidens",12
"2019-08-Ningaloo_stereo-BRUVS",9.02,"Nemipteridae","Parascolopsis","inermis",1
"2019-08-Ningaloo_stereo-BRUVS",9.02,"Triakidae","Hemitriakis","falcata",1
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Acanthuridae","Acanthurus","grammoptilus",1
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Labridae","Bodianus","solatus",1
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Labridae","Choerodon","zamboangae",1
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Lethrinidae","Lethrinus","miniatus",8
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Lutjanidae","Pristipomoides","multidens",4
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Microdesmidae","Ptereleotris","sp1",2
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Muraenidae","Gymnothorax","sp8",1
"2019-08-Ningaloo_stereo-BRUVS",9.06,"Muraenidae","Gymnothorax","thrysoideus",1
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Labridae","Bodianus","solatus",1
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Lethrinidae","Lethrinus","miniatus",4
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Lutjanidae","Pristipomoides","multidens",5
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Muraenidae","Gymnothorax","thrysoideus",1
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Triakidae","Hemitriakis","falcata",2
"2019-08-Ningaloo_stereo-BRUVS",9.07,"Triakidae","Hypogaleus","hyugaensis",1
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Ariidae","Netuma","thalassina",1
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Carangidae","Carangoides","caeruleopinnatus",4
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Muraenidae","Gymnothorax","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Sparidae","Dentex","carpenteri",19
"2019-08-Ningaloo_stereo-BRUVS",9.08,"Triakidae","Hemitriakis","falcata",1
